Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Kilómetros,Título,Precio,Moneda,Tipo de vendedor
Citroën,C4 Cactus,2021.0,1.6 Vti 115 Feel Pk,Blanco,Nafta,5.0,Manual,1.6,49000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,17224.88,U$S,concesionaria
Citroën,C4 Cactus,2024.0,THP AT NOIR,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus THP AT NOIR,24363.64,U$S,concesionaria
Citroën,C4 Cactus,2024.0,C4 Cactus Feel+ tip.,Negro,Nafta,5.0,Automática,1.6,0 km,Citroen C4 Feel+ Tip. 0km 2024,23732.06,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 VTI FEEL PACK,Gris,Nafta,5.0,Manual,INYECCION MULTI PUNTO,36779 km,Citroën C4 Cactus 1.6 VTI FEEL PACK,16507.18,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Thp 165 At6 Shine,Negro,Nafta,5.0,Automática,1.6,16500 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,22000.0,U$S,particular
Citroën,C4 Cactus,2023.0,FELL +,Gris,Nafta,5.0,Automática,1.6,0 km,Citroen C4 Cactus ,24019.14,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,28229.67,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Gris,Nafta,5.0,Automática,1.2,60000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14500.0,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Gris,Nafta,5.0,Automática,1.2,45000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14900.0,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,28229.67,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,7390.81,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Rojo,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,22440.57,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,21531.48,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,10239.52,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti Live,Blanco,Nafta,5.0,Manual,INYECCION MULTI PUNTO,103762 km,Citroën C4 Cactus 1.6 Vti Live,14248.8,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Negro,Nafta,5.0,Manual,1.6,23000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,19138.76,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Negro,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,21464.11,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,23923.44,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Noir 165 At6,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Noir 165 At6,28171.29,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine Bi Tono,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,26698.56,U$S,tienda
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Shine,Gris,Nafta,5.0,Automática,1.6,71000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,18660.29,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Violeta,Nafta,5.0,Automática,1.2,60000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16500.0,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Plateado,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,10335.22,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,54000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,18086.12,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,22488.04,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Plateado,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,17033.49,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,24784.69,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Shine,Plateado,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,27272.73,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,22488.04,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,23923.44,U$S,tienda
Citroën,C4 Cactus,2019.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,91000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16000.0,U$S,particular
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,7321.91,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,6000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,19800.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,37000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,17224.88,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,40000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14258.37,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Azul,Nafta,5.0,Automática,1.2,78000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,15900.0,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 Feel Pk,Azul,Nafta,5.0,Manual,1.6,74000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,14448.8,U$S,tienda
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,105000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,13301.44,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine,Plateado,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,27655.6,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,27655.69,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,58175 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,19617.22,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel Pk,Blanco,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,7848.8,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel Pk,Plateado,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,8805.74,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Shine,Gris,Nafta,5.0,Automática,1.6,60000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,20574.16,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Noir 165 At6,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Noir 165 At6,26985.65,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Noir 165 At6,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Noir 165 At6,26985.65,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Plateado,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,19100.48,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,11483.25,U$S,tienda
Citroën,C4 Cactus,2018.0,C4 1.6 THP 165 AT6,,Nafta,4.0,Automática,1.6 turbo 165 Hp,69000 km,Citroën C4 Cactus C4 1.6 THP 165 AT6,15980.86,U$S,particular
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Gris,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,14258.37,U$S,tienda
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5.0,Automática,1.2,92000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14000.0,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,52000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,13875.6,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Blanco,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,24019.14,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,22870.81,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,10430.91,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Shine,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,23444.02,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5.0,Automática,1.6,51000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,18000.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 At6 Feel Pk,,Nafta,5.0,Automática,1.6,58000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,18086.12,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,48111 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,16746.41,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,19100.48,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Shine Bi Tono,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,26698.56,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,11004.78,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,15645.93,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine,Plateado,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,27751.2,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,10143.83,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,23923.44,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 Feel,Blanco,Nafta,5.0,Manual,1.6,99000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,18000.0,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Negro,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,24019.14,U$S,tienda
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,22870.81,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Amarillo,Nafta,5.0,Automática,1.2,51000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14000.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,80000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,18086.12,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,80000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,18086.12,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Shine,Blanco,Nafta,5.0,Automática,1.6,1000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine,16363.64,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,26698.56,U$S,tienda
Citroën,C4 Cactus,2021.0,1.6 VTI FEEL PACK PLUS BT,Gris,Nafta,5.0,Manual,INYECCION MULTI PUNTO,45300 km,Citroën C4 Cactus 1.6 VTI FEEL PACK PLUS BT,20000.0,U$S,tienda
Citroën,C4 Cactus,2021.0,1.6 THP SHINE AT6 BT L18,Blanco,Nafta,5.0,Automática,TURBOALIMENTADO,37200 km,Citroën C4 Cactus 1.6 THP SHINE AT6 BT L18,22488.04,U$S,tienda
Citroën,C4 Cactus,2021.0,1.6 Vti 115 At6 Feel Pk,Plateado,Nafta,5.0,Automática,1.6,41000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,18660.29,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,70000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,16746.41,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,Negro,Nafta,5.0,Manual,1.6,36500 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,21800.0,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,24880.38,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5.0,Automática,1.6,70000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,19138.76,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Gris,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,22822.97,U$S,tienda
Citroën,C4 Cactus,2019.0,1.6 Vti 115 Feel,Azul,Nafta,5.0,Manual,1.6,99078 km,Citroën C4 Cactus 1.6 Vti 115 Feel,14736.84,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Blanco,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,19043.06,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,24401.91,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Gris,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,16172.25,U$S,tienda
Citroën,C4 Cactus,2023.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,11483.25,U$S,tienda
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 Rip Curl,,Nafta,5.0,Automática,1.2,58000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 Rip Curl,15789.47,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,,Nafta,5.0,Automática,1.6,35000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,18947.37,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,,Nafta,5.0,Automática,1.2,79330 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16500.0,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,,Nafta,5.0,Automática,1.2,30000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16200.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,,Nafta,5.0,Automática,1.6,48000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,17894.74,U$S,particular
Citroën,C4 Cactus,2019.0,1.6 Vti 115 Feel Pk,,Nafta,5.0,Manual,1.6,61200 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,14500.0,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Shine Bi Tono,,Nafta,5.0,Automática,1.6,40000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,19500.0,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,Negro,Nafta,5.0,Manual,1.6,67900 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,18181.82,U$S,particular
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,Blanco,Nafta,5.0,Manual,1.6,16000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,20500.0,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Thp 165 At6 Shine,,Nafta,5.0,Automática,1.6,89000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,11000.0,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,65000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14990.0,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,75000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16500.0,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Gris,Nafta,5.0,Automática,1.2,79000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,16267.94,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 At6 Feel Pk,Gris,Nafta,5.0,Automática,1.6,15416 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,22000.0,U$S,particular
Citroën,C4 Cactus,2022.0,1.6 Thp 165 At6 Shine,Negro,Nafta,5.0,Automática,1.6,40800 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,19617.22,U$S,particular
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,67000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14500.0,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,60000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,19043.06,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Gris,Nafta,5.0,Automática,1.6,40000 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,18900.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 Feel Pk,Blanco,Nafta,5.0,Manual,1.6,90000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,17129.19,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Negro,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,19521.53,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,20956.94,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 At6 Feel Pk,,Nafta,5.0,Automática,1.6,21900 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,20095.69,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,49500 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,15119.62,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Thp 165 At6 Shine,Negro,Nafta,5.0,Automática,1.6,60900 km,Citroën C4 Cactus 1.6 Thp 165 At6 Shine,19500.0,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 Feel,Negro,Nafta,5.0,Manual,1.6,48000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,19000.0,U$S,particular
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Azul,Nafta,5.0,Automática,1.2,89000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14000.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 Live,Blanco,Nafta,5.0,Manual,1.6,47000 km,Citroën C4 Cactus 1.6 Vti 115 Live,15980.86,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 At6 Feel Pk,,Nafta,5.0,Automática,1.6,70000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,17703.35,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,49000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,15110.05,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 Feel,,Nafta,5.0,Manual,1.6,81000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,16000.0,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,,Nafta,5.0,Manual,1.6,36000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,20000.0,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 Live,,Nafta,5.0,Manual,1.6,23000 km,Citroën C4 Cactus 1.6 Vti 115 Live,16315.79,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5.0,Automática,1.6,49000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,17033.49,U$S,concesionaria
Citroën,C4 Cactus,2019.0,1.6 Vti 115 At6 Feel Pk,Blanco,Nafta,5.0,Automática,1.6,57000 km,Citroën C4 Cactus 1.6 Vti 115 At6 Feel Pk,17224.78,U$S,tienda
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel,,Nafta,5.0,Manual,1.6,13000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,18900.0,U$S,particular
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,Plateado,Nafta,5.0,Manual,1.6,43000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,18851.67,U$S,concesionaria
Citroën,C4 Cactus,2022.0,1.6 Vti 115 Feel Pk,,Nafta,5.0,Manual,1.6,51212 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,19500.0,U$S,concesionaria
Citroën,C4 Cactus,2021.0,1.6 Vti 115 X-series,,Nafta,5.0,Manual,1.6,52000 km,Citroën C4 Cactus 1.6 Vti 115 X-series,16900.0,U$S,concesionaria
Citroën,C4 Cactus,2024.0,1.6 Vti 115 Feel,Blanco,Nafta,5.0,Manual,1.6,1000 km,Citroën C4 Cactus 1.6 Vti 115 Feel,24500.0,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,,Nafta,5.0,Automática,1.2,68000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14832.54,U$S,concesionaria
Citroën,C4 Cactus,2023.0,1.6 Vti 115 Feel,Blanco,Nafta,5.0,Manual,1.6,0 km,Citroën C4 Cactus 1.6 Vti 115 Feel,23540.67,U$S,concesionaria
Citroën,C4 Cactus,2020.0,1.6 Vti 115 Feel Pk,,Nafta,5.0,Manual,1.6,70000 km,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,18181.82,U$S,concesionaria
Citroën,C4 Cactus,2018.0,1.2 Puretech 110 At6 S&s Shine,Blanco,Nafta,5.0,Automática,1.2,63000 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,14832.54,U$S,concesionaria
Citroën,C4 Cactus,2017.0,1.2 Puretech 110 At6 S&s Shine,Negro,Nafta,5.0,Automática,1.2,93600 km,Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,15789.47,U$S,concesionaria
